title,RAM,storage,color,model_no,deal_price,org_price,discount,rating,no_of_ratings,battery,processor_brand,os,processor_core,camera,warranty
"vivo Y28s 5G (Vintage Red, 128 GB)  (4 GB RAM)",4 GB,128 GB,Vintage Red,V2351,12999,17999,27% off,4.2,286 Ratings & 11 Reviews,5000 mAh,Mediatek,Android 14,Octa Core,50MP + 0.08MP,1 Year
itel MagicX Play 4G| 1900 mAh battery| Expandable Storage upto 64GB  (Light Green),48 MB,128 MB,Light Green,MX Play,1648,2699,38% off,3.9,"1,179 Ratings & 119 Reviews",1900 mAh,NA,RTOS (Mocor),N/A,0.3MP Rear Camera,1 Year
"Infinix Note 40X 5G (Starlit Black, 256 GB)  (12 GB RAM)",12 GB,256 GB,Starlit Black,X6838,13999,21999,36% off,4.3,"28,220 Ratings & 1,938 Reviews",5000 mAh,Mediatek,Android 14,Octa Core,108MP + 2MP + AI Lens,1 Year
"SAMSUNG Galaxy A36 5G (Awesome White, 128 GB)  (8 GB RAM)",8 GB,128 GB,Awesome White,SM-A366EZAJINS,30999,35999,13% off,4.4,90 Ratings & 6 Reviews,5000 mAh,Snapdragon,Android 15,Octa Core,50MP + 8MP,1 Year
"SAMSUNG Galaxy A56 5G (Awesome Olive, 256 GB)  (12 GB RAM)",12 GB,256 GB,Awesome Olive,SM-A566EZGHINS,47999,52999,9% off,4.5,41 Ratings & 6 Reviews,5000 mAh,Exynos,Android 15,Octa Core,50MP + 12MP + 5MP,1 Year
"Tecno Spark Go 1 (Startrail Black, 64 GB)  (4 GB RAM)",4 GB,64 GB,Startrail Black,KL4,7299,8999,18% off,4.3,"4,162 Ratings & 208 Reviews",5000 mAh,Unisoc,Android 14 Go,Octa Core,13MP Rear Camera,1 Year
"Nothing Phone (2a) Plus (Black, 256 GB)  (12 GB RAM)",12 GB,256 GB,Black,A142P,29999,31999,6% off,4.4,"5,383 Ratings & 400 Reviews",5000 mAh,Mediatek,Android 14,Octa Core,50MP + 50MP,1 Year
"vivo V40 Pro 5G (Ganges Blue, 512 GB)  (12 GB RAM)",12 GB,512 GB,Ganges Blue,V2347,55999,60999,8% off,4.5,828 Ratings & 98 Reviews,5500 mAh,Mediatek,Android 14,Octa Core,50MP + 50MP + 50MP,1 Year
"Google Pixel 7 Pro (Obsidian, 128 GB)  (12 GB RAM)",12 GB,128 GB,Obsidian,GP4BC,44999,84999,47% off,4.3,"7,327 Ratings & 904 Reviews",4926 mAh,Google,Android 13,N/A,50MP + 48MP + 12MP,1 Year
"realme 13 5G (Speed Green, 256 GB)  (8 GB RAM)",8 GB,256 GB,Speed Green,RMX3951,19999,22999,13% off,4.3,910 Ratings & 48 Reviews,5000 mAh,Mediatek,Android 14,Octa Core,50MP + 2MP,1 Year
"REDMI Note 13 5G (Chromatic Purple, 256 GB)  (8 GB RAM)",8 GB,256 GB,Chromatic Purple,MZB0HMLIN,16499,22999,28% off,4.2,"17,377 Ratings & 1,020 Reviews",5000 mAh,Mediatek,Android 13,Octa Core,108MP + 2MP,1 Year
